date,week,location_id,name,location_resolution,state_of_emergency,shelter_in_place,days_since_1st_case,date_of_1st_case,collapsed_measure
2020-01-06,0,41,Oregon,state,2020-03-08,2020-03-23,-53,2020-02-28,1.0142280953374314
2020-01-06,0,12,Florida,state,2020-03-09,2020-04-03,-55,2020-03-01,0.9989816225125151
2020-01-06,0,17,Illinois,state,2020-03-09,2020-03-21,-18,2020-01-24,0.9577674276536464
2020-01-06,0,34,New Jersey,state,2020-03-09,2020-03-21,-58,2020-03-04,0.9898980587974479
2020-01-06,0,39,Ohio,state,2020-03-09,2020-03-24,-63,2020-03-09,0.9858209747174094
2020-01-06,0,44,Rhode Island,state,2020-03-09,2020-03-28,-55,2020-03-01,0.929405390155292
2020-01-06,0,09,Connecticut,state,2020-03-10,2020-03-23,-62,2020-03-08,0.9536679013104457
2020-01-06,0,25,Massachusetts,state,2020-03-10,2020-03-24,-26,2020-02-01,0.963300041015271
2020-01-06,0,26,Michigan,state,2020-03-10,2020-03-24,-64,2020-03-10,1.0062889949292062
2020-01-06,0,37,North Carolina,state,2020-03-10,2020-03-30,-57,2020-03-03,0.9644766286134153
2020-01-06,0,02,Alaska,state,2020-03-11,2020-03-28,-66,2020-03-12,1.1361943303707218
2020-01-06,0,04,Arizona,state,2020-03-11,2020-03-31,-20,2020-01-26,1.0005294960682172
2020-01-06,0,05,Arkansas,state,2020-03-11,,-65,2020-03-11,0.9211344082796785
2020-01-06,0,08,Colorado,state,2020-03-11,2020-03-26,-59,2020-03-05,1.0318577440851524
2020-01-06,0,11,District of Columbia,state,2020-03-11,2020-04-01,-61,2020-03-07,1.2524888232643532
2020-01-06,0,22,Louisiana,state,2020-03-11,2020-03-23,-63,2020-03-09,0.9082059348687389
2020-01-06,0,35,New Mexico,state,2020-03-11,2020-03-24,-65,2020-03-11,0.9726196324463948
2020-01-06,0,20,Kansas,state,2020-03-12,2020-03-30,-61,2020-03-07,0.8417397357702754
2020-01-06,0,30,Montana,state,2020-03-12,2020-03-28,-67,2020-03-13,1.0348259532516915
2020-01-06,0,32,Nevada,state,2020-03-12,2020-03-31,-59,2020-03-05,0.8711026774092664
2020-01-06,0,47,Tennessee,state,2020-03-12,2020-04-02,-59,2020-03-05,0.9721993383050344
2020-01-06,0,51,Virginia,state,2020-03-12,2020-03-30,-61,2020-03-07,0.9594691800765737
2020-01-06,0,55,Wisconsin,state,2020-03-12,2020-03-25,-30,2020-02-05,0.8717922346894733
2020-01-06,0,01,Alabama,state,2020-03-13,2020-04-04,-67,2020-03-13,1.0263962716505832
2020-01-06,0,10,Delaware,state,2020-03-13,2020-03-24,-65,2020-03-11,1.0042934264382188
2020-01-06,0,16,Idaho,state,2020-03-13,2020-03-25,-67,2020-03-13,1.0471822845833803
2020-01-06,0,27,Minnesota,state,2020-03-13,2020-03-27,-60,2020-03-06,0.9731094641538444
2020-01-06,0,29,Missouri,state,2020-03-13,2020-04-06,-61,2020-03-07,0.893848979794929
2020-01-06,0,31,Nebraska,state,2020-03-13,,-42,2020-02-17,0.908499228842034
2020-01-06,0,33,New Hampshire,state,2020-03-13,2020-03-27,-56,2020-03-02,0.9685069294697791
2020-01-06,0,38,North Dakota,state,2020-03-13,,-65,2020-03-11,1.0067278442100578
2020-01-06,0,45,South Carolina,state,2020-03-13,2020-04-07,-60,2020-03-06,0.9265537045900114
2020-01-06,0,46,South Dakota,state,2020-03-13,,-64,2020-03-10,1.0034291779179065
2020-01-06,0,50,Vermont,state,2020-03-13,2020-03-25,-61,2020-03-07,0.9904285534138196
2020-01-06,0,56,Wyoming,state,2020-03-13,,-65,2020-03-11,0.9893676609857782
2020-01-06,0,13,Georgia,state,2020-03-14,2020-04-03,-56,2020-03-02,0.9440526539361498
2020-01-06,0,28,Mississippi,state,2020-03-14,2020-03-31,-65,2020-03-11,0.9405597268035426
2020-01-06,0,23,Maine,state,2020-03-15,2020-04-02,-66,2020-03-12,1.0137686132115047
2020-01-06,0,40,Oklahoma,state,2020-03-15,,-60,2020-03-06,0.9870432740792792
2020-01-06,0,54,West Virginia,state,2020-03-16,2020-03-24,-71,2020-03-17,0.9580059816034807
2020-01-06,0,19,Iowa,state,2020-03-17,,-62,2020-03-08,0.8657994549089914
2020-01-06,0,48,Texas,state,2020-03-19,2020-04-02,-37,2020-02-12,0.9316226166805376
2020-01-07,0,53,Washington,state,2020-02-29,2020-03-23,-14,2020-01-21,1.0005182933104038
2020-01-07,0,06,California,state,2020-03-04,2020-03-19,-18,2020-01-25,0.998196519358899
2020-01-07,0,15,Hawaii,state,2020-03-04,2020-03-25,-59,2020-03-06,1.2183239878340204
2020-01-07,0,24,Maryland,state,2020-03-05,2020-03-30,-58,2020-03-05,0.9357535266785045
2020-01-07,0,18,Indiana,state,2020-03-06,2020-03-24,-59,2020-03-06,0.9530008116218823
2020-01-07,0,21,Kentucky,state,2020-03-06,2020-03-26,-59,2020-03-06,0.9412680681683819
2020-01-07,0,42,Pennsylvania,state,2020-03-06,2020-04-01,-59,2020-03-06,0.9398088833418646
2020-01-07,0,49,Utah,state,2020-03-06,,-49,2020-02-25,1.057904425009254
2020-01-07,0,36,New York,state,2020-03-07,2020-03-22,-54,2020-03-01,0.9878754104797886
2020-01-07,0,41,Oregon,state,2020-03-08,2020-03-23,-52,2020-02-28,1.0018116285071264
2020-01-07,0,12,Florida,state,2020-03-09,2020-04-03,-54,2020-03-01,1.01608217817534
2020-01-07,0,17,Illinois,state,2020-03-09,2020-03-21,-17,2020-01-24,0.9789688252828275
2020-01-07,0,34,New Jersey,state,2020-03-09,2020-03-21,-57,2020-03-04,1.0178694955611236
2020-01-07,0,39,Ohio,state,2020-03-09,2020-03-24,-62,2020-03-09,0.9965066440559488
2020-01-07,0,44,Rhode Island,state,2020-03-09,2020-03-28,-54,2020-03-01,0.9572523555425615
2020-01-07,0,09,Connecticut,state,2020-03-10,2020-03-23,-61,2020-03-08,0.9977066107448657
2020-01-07,0,25,Massachusetts,state,2020-03-10,2020-03-24,-25,2020-02-01,0.9974376256101922
2020-01-07,0,26,Michigan,state,2020-03-10,2020-03-24,-63,2020-03-10,1.0205621822852193
2020-01-07,0,37,North Carolina,state,2020-03-10,2020-03-30,-56,2020-03-03,0.9589506758961842
2020-01-07,0,02,Alaska,state,2020-03-11,2020-03-28,-65,2020-03-12,1.0400947336443236
2020-01-07,0,04,Arizona,state,2020-03-11,2020-03-31,-19,2020-01-26,1.0306650479611048
2020-01-07,0,05,Arkansas,state,2020-03-11,,-64,2020-03-11,0.9941607374625786
2020-01-07,0,08,Colorado,state,2020-03-11,2020-03-26,-58,2020-03-05,1.0340982856724812
2020-01-07,0,11,District of Columbia,state,2020-03-11,2020-04-01,-60,2020-03-07,1.5748386730621646
2020-01-07,0,22,Louisiana,state,2020-03-11,2020-03-23,-62,2020-03-09,0.900386316800792
2020-01-07,0,35,New Mexico,state,2020-03-11,2020-03-24,-64,2020-03-11,1.0322337583874028
2020-01-07,0,20,Kansas,state,2020-03-12,2020-03-30,-60,2020-03-07,1.0063943407660072
2020-01-07,0,30,Montana,state,2020-03-12,2020-03-28,-66,2020-03-13,1.0549281883065371
2020-01-07,0,32,Nevada,state,2020-03-12,2020-03-31,-58,2020-03-05,1.0125520936418764
2020-01-07,0,47,Tennessee,state,2020-03-12,2020-04-02,-58,2020-03-05,1.0433598188579973
2020-01-07,0,51,Virginia,state,2020-03-12,2020-03-30,-60,2020-03-07,0.8707212362231336
2020-01-07,0,55,Wisconsin,state,2020-03-12,2020-03-25,-29,2020-02-05,0.9673159235056293
2020-01-07,0,01,Alabama,state,2020-03-13,2020-04-04,-66,2020-03-13,1.104841603989313
2020-01-07,0,10,Delaware,state,2020-03-13,2020-03-24,-64,2020-03-11,0.9520222217819101
2020-01-07,0,16,Idaho,state,2020-03-13,2020-03-25,-66,2020-03-13,0.9776126560482582
2020-01-07,0,27,Minnesota,state,2020-03-13,2020-03-27,-59,2020-03-06,1.0077210675051933
2020-01-07,0,29,Missouri,state,2020-03-13,2020-04-06,-60,2020-03-07,0.9731889668312969
2020-01-07,0,31,Nebraska,state,2020-03-13,,-41,2020-02-17,1.0493261655131698
2020-01-07,0,33,New Hampshire,state,2020-03-13,2020-03-27,-55,2020-03-02,1.0562842700099113
2020-01-07,0,38,North Dakota,state,2020-03-13,,-64,2020-03-11,1.0211520467167383
2020-01-07,0,45,South Carolina,state,2020-03-13,2020-04-07,-59,2020-03-06,0.9599266421871387
2020-01-07,0,46,South Dakota,state,2020-03-13,,-63,2020-03-10,0.9519237494802629
2020-01-07,0,50,Vermont,state,2020-03-13,2020-03-25,-60,2020-03-07,0.9014207292146533
2020-01-07,0,56,Wyoming,state,2020-03-13,,-64,2020-03-11,0.976449848348295
2020-01-07,0,13,Georgia,state,2020-03-14,2020-04-03,-55,2020-03-02,1.0836665988988994
2020-01-07,0,28,Mississippi,state,2020-03-14,2020-03-31,-64,2020-03-11,0.9434993217300985
2020-01-07,0,23,Maine,state,2020-03-15,2020-04-02,-65,2020-03-12,1.0489348014295052
2020-01-07,0,40,Oklahoma,state,2020-03-15,,-59,2020-03-06,0.9812933362535813
2020-01-07,0,54,West Virginia,state,2020-03-16,2020-03-24,-70,2020-03-17,0.8410644723348187
2020-01-07,0,19,Iowa,state,2020-03-17,,-61,2020-03-08,1.022317593675679
2020-01-07,0,48,Texas,state,2020-03-19,2020-04-02,-36,2020-02-12,0.9783679809929584
2020-01-08,1,53,Washington,state,2020-02-29,2020-03-23,-13,2020-01-21,0.9635020780582787
2020-01-08,1,06,California,state,2020-03-04,2020-03-19,-17,2020-01-25,0.9627146946029951
2020-01-08,1,15,Hawaii,state,2020-03-04,2020-03-25,-58,2020-03-06,1.0780489527223664
2020-01-08,1,24,Maryland,state,2020-03-05,2020-03-30,-57,2020-03-05,0.9728910168961145
2020-01-08,1,18,Indiana,state,2020-03-06,2020-03-24,-58,2020-03-06,1.0758099194457835
2020-01-08,1,21,Kentucky,state,2020-03-06,2020-03-26,-58,2020-03-06,0.8822371558603725
2020-01-08,1,42,Pennsylvania,state,2020-03-06,2020-04-01,-58,2020-03-06,0.9678303695712636
2020-01-08,1,49,Utah,state,2020-03-06,,-48,2020-02-25,0.9878388850605783
2020-01-08,1,36,New York,state,2020-03-07,2020-03-22,-53,2020-03-01,0.9608778128163739
2020-01-08,1,41,Oregon,state,2020-03-08,2020-03-23,-51,2020-02-28,0.975719675233304
2020-01-08,1,12,Florida,state,2020-03-09,2020-04-03,-53,2020-03-01,0.9996691758744016
2020-01-08,1,17,Illinois,state,2020-03-09,2020-03-21,-16,2020-01-24,0.9626456566852505
2020-01-08,1,34,New Jersey,state,2020-03-09,2020-03-21,-56,2020-03-04,0.9799711313888265
2020-01-08,1,39,Ohio,state,2020-03-09,2020-03-24,-61,2020-03-09,0.9967115552603011
2020-01-08,1,44,Rhode Island,state,2020-03-09,2020-03-28,-53,2020-03-01,0.9652481215591195
2020-01-08,1,09,Connecticut,state,2020-03-10,2020-03-23,-60,2020-03-08,1.0013001322385928
2020-01-08,1,25,Massachusetts,state,2020-03-10,2020-03-24,-24,2020-02-01,1.046222784972304
2020-01-08,1,26,Michigan,state,2020-03-10,2020-03-24,-62,2020-03-10,0.9785611591624579
2020-01-08,1,37,North Carolina,state,2020-03-10,2020-03-30,-55,2020-03-03,1.0295227845731227
2020-01-08,1,02,Alaska,state,2020-03-11,2020-03-28,-64,2020-03-12,0.9660791912775633
2020-01-08,1,04,Arizona,state,2020-03-11,2020-03-31,-18,2020-01-26,0.963695823704776
2020-01-08,1,05,Arkansas,state,2020-03-11,,-63,2020-03-11,0.9296923984386992
2020-01-08,1,08,Colorado,state,2020-03-11,2020-03-26,-57,2020-03-05,0.9721340238985894
2020-01-08,1,11,District of Columbia,state,2020-03-11,2020-04-01,-59,2020-03-07,0.7586088302623336
2020-01-08,1,22,Louisiana,state,2020-03-11,2020-03-23,-61,2020-03-09,1.0149750820413217
2020-01-08,1,35,New Mexico,state,2020-03-11,2020-03-24,-63,2020-03-11,0.9975521479675987
2020-01-08,1,20,Kansas,state,2020-03-12,2020-03-30,-59,2020-03-07,0.9607070621792327
2020-01-08,1,30,Montana,state,2020-03-12,2020-03-28,-65,2020-03-13,0.9734841305901337
2020-01-08,1,32,Nevada,state,2020-03-12,2020-03-31,-57,2020-03-05,0.9539317763017303
2020-01-08,1,47,Tennessee,state,2020-03-12,2020-04-02,-57,2020-03-05,0.9746681757045347
2020-01-08,1,51,Virginia,state,2020-03-12,2020-03-30,-59,2020-03-07,0.8752245222145619
2020-01-08,1,55,Wisconsin,state,2020-03-12,2020-03-25,-28,2020-02-05,0.9619688068534541
2020-01-08,1,01,Alabama,state,2020-03-13,2020-04-04,-65,2020-03-13,1.1215133011166827
2020-01-08,1,10,Delaware,state,2020-03-13,2020-03-24,-63,2020-03-11,0.9447870277068909
2020-01-08,1,16,Idaho,state,2020-03-13,2020-03-25,-65,2020-03-13,0.9762949325749627
2020-01-08,1,27,Minnesota,state,2020-03-13,2020-03-27,-58,2020-03-06,0.9230682584282697
2020-01-08,1,29,Missouri,state,2020-03-13,2020-04-06,-59,2020-03-07,0.9993007188447914
2020-01-08,1,31,Nebraska,state,2020-03-13,,-40,2020-02-17,0.9516567597364535
2020-01-08,1,33,New Hampshire,state,2020-03-13,2020-03-27,-54,2020-03-02,0.999457474051887
2020-01-08,1,38,North Dakota,state,2020-03-13,,-63,2020-03-11,1.018528347701146
2020-01-08,1,45,South Carolina,state,2020-03-13,2020-04-07,-58,2020-03-06,0.9474443939978898
2020-01-08,1,46,South Dakota,state,2020-03-13,,-62,2020-03-10,0.9121656481617988
2020-01-08,1,50,Vermont,state,2020-03-13,2020-03-25,-59,2020-03-07,0.9279836042968747
2020-01-08,1,56,Wyoming,state,2020-03-13,,-63,2020-03-11,0.9212479866468728
2020-01-08,1,13,Georgia,state,2020-03-14,2020-04-03,-54,2020-03-02,0.9902079778546568
2020-01-08,1,28,Mississippi,state,2020-03-14,2020-03-31,-63,2020-03-11,0.9510666623669661
2020-01-08,1,23,Maine,state,2020-03-15,2020-04-02,-64,2020-03-12,0.8832481260897321
2020-01-08,1,40,Oklahoma,state,2020-03-15,,-58,2020-03-06,0.9793513877435306
2020-01-08,1,54,West Virginia,state,2020-03-16,2020-03-24,-69,2020-03-17,0.8863955133399193
2020-01-08,1,19,Iowa,state,2020-03-17,,-60,2020-03-08,0.9540400596044282
2020-01-08,1,48,Texas,state,2020-03-19,2020-04-02,-35,2020-02-12,0.9515901914847299
2020-01-09,1,53,Washington,state,2020-02-29,2020-03-23,-12,2020-01-21,0.9567664552195473
2020-01-09,1,06,California,state,2020-03-04,2020-03-19,-16,2020-01-25,0.9252216829518031
2020-01-09,1,15,Hawaii,state,2020-03-04,2020-03-25,-57,2020-03-06,1.025124639373461
2020-01-09,1,24,Maryland,state,2020-03-05,2020-03-30,-56,2020-03-05,1.0109464806921113
2020-01-09,1,18,Indiana,state,2020-03-06,2020-03-24,-57,2020-03-06,0.9199654781055865
2020-01-09,1,21,Kentucky,state,2020-03-06,2020-03-26,-57,2020-03-06,0.9004649309816476
2020-01-09,1,42,Pennsylvania,state,2020-03-06,2020-04-01,-57,2020-03-06,1.0140031350932388
2020-01-09,1,49,Utah,state,2020-03-06,,-47,2020-02-25,0.8992827977402676
2020-01-09,1,36,New York,state,2020-03-07,2020-03-22,-52,2020-03-01,0.9636223910133798
2020-01-09,1,41,Oregon,state,2020-03-08,2020-03-23,-50,2020-02-28,0.9585494190324338
2020-01-09,1,12,Florida,state,2020-03-09,2020-04-03,-52,2020-03-01,0.9337256014951434
2020-01-09,1,17,Illinois,state,2020-03-09,2020-03-21,-15,2020-01-24,0.9689573272231954
2020-01-09,1,34,New Jersey,state,2020-03-09,2020-03-21,-55,2020-03-04,0.9866481534185607
2020-01-09,1,39,Ohio,state,2020-03-09,2020-03-24,-60,2020-03-09,1.0401434180512168
2020-01-09,1,44,Rhode Island,state,2020-03-09,2020-03-28,-52,2020-03-01,0.9090882605718399
2020-01-09,1,09,Connecticut,state,2020-03-10,2020-03-23,-59,2020-03-08,1.040160894849474
2020-01-09,1,25,Massachusetts,state,2020-03-10,2020-03-24,-23,2020-02-01,1.0117696931899236
2020-01-09,1,26,Michigan,state,2020-03-10,2020-03-24,-61,2020-03-10,1.0808288801544768
2020-01-09,1,37,North Carolina,state,2020-03-10,2020-03-30,-54,2020-03-03,0.9889244616028025
2020-01-09,1,02,Alaska,state,2020-03-11,2020-03-28,-63,2020-03-12,0.9725504747267785
2020-01-09,1,04,Arizona,state,2020-03-11,2020-03-31,-17,2020-01-26,0.9201603888213349
2020-01-09,1,05,Arkansas,state,2020-03-11,,-62,2020-03-11,0.9465414572581988
2020-01-09,1,08,Colorado,state,2020-03-11,2020-03-26,-56,2020-03-05,0.906526635871903
2020-01-09,1,11,District of Columbia,state,2020-03-11,2020-04-01,-58,2020-03-07,0.7596325464564998
2020-01-09,1,22,Louisiana,state,2020-03-11,2020-03-23,-60,2020-03-09,1.1792940490511763
2020-01-09,1,35,New Mexico,state,2020-03-11,2020-03-24,-62,2020-03-11,0.9105535607440403
2020-01-09,1,20,Kansas,state,2020-03-12,2020-03-30,-58,2020-03-07,0.9624523912906292
2020-01-09,1,30,Montana,state,2020-03-12,2020-03-28,-64,2020-03-13,0.8673629319241085
2020-01-09,1,32,Nevada,state,2020-03-12,2020-03-31,-56,2020-03-05,0.9050135375139229
2020-01-09,1,47,Tennessee,state,2020-03-12,2020-04-02,-56,2020-03-05,0.9847477673924999
2020-01-09,1,51,Virginia,state,2020-03-12,2020-03-30,-58,2020-03-07,0.9864147938294826
2020-01-09,1,55,Wisconsin,state,2020-03-12,2020-03-25,-27,2020-02-05,0.9055742905697444
2020-01-09,1,01,Alabama,state,2020-03-13,2020-04-04,-64,2020-03-13,0.998106588149304
2020-01-09,1,10,Delaware,state,2020-03-13,2020-03-24,-62,2020-03-11,0.9363670821968105
2020-01-09,1,16,Idaho,state,2020-03-13,2020-03-25,-64,2020-03-13,0.9239951782178678
2020-01-09,1,27,Minnesota,state,2020-03-13,2020-03-27,-57,2020-03-06,0.9650245027234011
2020-01-09,1,29,Missouri,state,2020-03-13,2020-04-06,-58,2020-03-07,0.9661263044624689
2020-01-09,1,31,Nebraska,state,2020-03-13,,-39,2020-02-17,0.9278296759258785
2020-01-09,1,33,New Hampshire,state,2020-03-13,2020-03-27,-53,2020-03-02,1.172158206105584
2020-01-09,1,38,North Dakota,state,2020-03-13,,-62,2020-03-11,0.861004438010791
2020-01-09,1,45,South Carolina,state,2020-03-13,2020-04-07,-57,2020-03-06,0.9181950834595037
2020-01-09,1,46,South Dakota,state,2020-03-13,,-61,2020-03-10,0.9318166616571545
2020-01-09,1,50,Vermont,state,2020-03-13,2020-03-25,-58,2020-03-07,0.9617445633843972
2020-01-09,1,56,Wyoming,state,2020-03-13,,-62,2020-03-11,0.9523876184146919
2020-01-09,1,13,Georgia,state,2020-03-14,2020-04-03,-53,2020-03-02,0.9613758499579967
2020-01-09,1,28,Mississippi,state,2020-03-14,2020-03-31,-62,2020-03-11,0.9484626617228279
2020-01-09,1,23,Maine,state,2020-03-15,2020-04-02,-63,2020-03-12,1.2183647419845964
2020-01-09,1,40,Oklahoma,state,2020-03-15,,-57,2020-03-06,1.17111777672264
2020-01-09,1,54,West Virginia,state,2020-03-16,2020-03-24,-68,2020-03-17,0.9396243781429473
2020-01-09,1,19,Iowa,state,2020-03-17,,-59,2020-03-08,0.8607230852588823
2020-01-09,1,48,Texas,state,2020-03-19,2020-04-02,-34,2020-02-12,0.9113285939550773
2020-01-10,1,53,Washington,state,2020-02-29,2020-03-23,-11,2020-01-21,0.891145974431152
2020-01-10,1,06,California,state,2020-03-04,2020-03-19,-15,2020-01-25,0.9559613836152722
2020-01-10,1,15,Hawaii,state,2020-03-04,2020-03-25,-56,2020-03-06,1.014304405552359
2020-01-10,1,24,Maryland,state,2020-03-05,2020-03-30,-55,2020-03-05,0.9571364026473228
2020-01-10,1,18,Indiana,state,2020-03-06,2020-03-24,-56,2020-03-06,0.9513501835232275
2020-01-10,1,21,Kentucky,state,2020-03-06,2020-03-26,-56,2020-03-06,0.9964599494277975
2020-01-10,1,42,Pennsylvania,state,2020-03-06,2020-04-01,-56,2020-03-06,1.0103512441410822
2020-01-10,1,49,Utah,state,2020-03-06,,-46,2020-02-25,0.9093604849310096
2020-01-10,1,36,New York,state,2020-03-07,2020-03-22,-51,2020-03-01,0.9738334478500783
2020-01-10,1,41,Oregon,state,2020-03-08,2020-03-23,-49,2020-02-28,0.8536461830894021
2020-01-10,1,12,Florida,state,2020-03-09,2020-04-03,-51,2020-03-01,0.902572902287771
2020-01-10,1,17,Illinois,state,2020-03-09,2020-03-21,-14,2020-01-24,0.892536994528346
2020-01-10,1,34,New Jersey,state,2020-03-09,2020-03-21,-54,2020-03-04,1.004565490374379
2020-01-10,1,39,Ohio,state,2020-03-09,2020-03-24,-59,2020-03-09,1.017448690962945
2020-01-10,1,44,Rhode Island,state,2020-03-09,2020-03-28,-51,2020-03-01,0.9646984125498627
2020-01-10,1,09,Connecticut,state,2020-03-10,2020-03-23,-58,2020-03-08,0.9958665356001294
2020-01-10,1,25,Massachusetts,state,2020-03-10,2020-03-24,-22,2020-02-01,0.8798739595458422
2020-01-10,1,26,Michigan,state,2020-03-10,2020-03-24,-60,2020-03-10,0.9529654397031684
2020-01-10,1,37,North Carolina,state,2020-03-10,2020-03-30,-53,2020-03-03,0.9616573470002807
2020-01-10,1,02,Alaska,state,2020-03-11,2020-03-28,-62,2020-03-12,0.8995228687313053
2020-01-10,1,04,Arizona,state,2020-03-11,2020-03-31,-16,2020-01-26,0.9066671370095754
2020-01-10,1,05,Arkansas,state,2020-03-11,,-61,2020-03-11,0.8128828990393071
2020-01-10,1,08,Colorado,state,2020-03-11,2020-03-26,-55,2020-03-05,0.9408295041787448
2020-01-10,1,11,District of Columbia,state,2020-03-11,2020-04-01,-57,2020-03-07,0.9452566687209023
2020-01-10,1,22,Louisiana,state,2020-03-11,2020-03-23,-59,2020-03-09,0.8008124860966865
2020-01-10,1,35,New Mexico,state,2020-03-11,2020-03-24,-61,2020-03-11,0.8713637563932825
2020-01-10,1,20,Kansas,state,2020-03-12,2020-03-30,-57,2020-03-07,0.700677731180075
2020-01-10,1,30,Montana,state,2020-03-12,2020-03-28,-63,2020-03-13,0.8542045507086704
2020-01-10,1,32,Nevada,state,2020-03-12,2020-03-31,-55,2020-03-05,0.7713550273275246
2020-01-10,1,47,Tennessee,state,2020-03-12,2020-04-02,-55,2020-03-05,0.8875007270833525
2020-01-10,1,51,Virginia,state,2020-03-12,2020-03-30,-57,2020-03-07,0.900484922207324
2020-01-10,1,55,Wisconsin,state,2020-03-12,2020-03-25,-26,2020-02-05,0.9002075692937087
2020-01-10,1,01,Alabama,state,2020-03-13,2020-04-04,-63,2020-03-13,0.920451771593167
2020-01-10,1,10,Delaware,state,2020-03-13,2020-03-24,-61,2020-03-11,0.9557572235557458
2020-01-10,1,16,Idaho,state,2020-03-13,2020-03-25,-63,2020-03-13,0.9194730923959084
2020-01-10,1,27,Minnesota,state,2020-03-13,2020-03-27,-56,2020-03-06,0.8274271268443155
2020-01-10,1,29,Missouri,state,2020-03-13,2020-04-06,-57,2020-03-07,0.7830438143181508
2020-01-10,1,31,Nebraska,state,2020-03-13,,-38,2020-02-17,0.7779960117176025
2020-01-10,1,33,New Hampshire,state,2020-03-13,2020-03-27,-52,2020-03-02,0.9952427026111262
2020-01-10,1,38,North Dakota,state,2020-03-13,,-61,2020-03-11,0.9686549217596164
2020-01-10,1,45,South Carolina,state,2020-03-13,2020-04-07,-56,2020-03-06,0.876765760448485
2020-01-10,1,46,South Dakota,state,2020-03-13,,-60,2020-03-10,0.8501924633584989
2020-01-10,1,50,Vermont,state,2020-03-13,2020-03-25,-57,2020-03-07,0.6539465240535435
2020-01-10,1,56,Wyoming,state,2020-03-13,,-61,2020-03-11,0.8462367812824539
2020-01-10,1,13,Georgia,state,2020-03-14,2020-04-03,-52,2020-03-02,0.9377682807276012
2020-01-10,1,28,Mississippi,state,2020-03-14,2020-03-31,-61,2020-03-11,0.7942931724940087
2020-01-10,1,23,Maine,state,2020-03-15,2020-04-02,-62,2020-03-12,0.8372786945135529
2020-01-10,1,40,Oklahoma,state,2020-03-15,,-56,2020-03-06,0.8059161149090351
2020-01-10,1,54,West Virginia,state,2020-03-16,2020-03-24,-67,2020-03-17,0.9399459119503973
2020-01-10,1,19,Iowa,state,2020-03-17,,-58,2020-03-08,0.6731745475048679
2020-01-10,1,48,Texas,state,2020-03-19,2020-04-02,-33,2020-02-12,0.786639819519097
2020-01-11,1,53,Washington,state,2020-02-29,2020-03-23,-10,2020-01-21,0.8368149372788046
2020-01-11,1,06,California,state,2020-03-04,2020-03-19,-14,2020-01-25,0.9501663386744844
2020-01-11,1,15,Hawaii,state,2020-03-04,2020-03-25,-55,2020-03-06,0.9384375488546599
2020-01-11,1,24,Maryland,state,2020-03-05,2020-03-30,-54,2020-03-05,1.0522507039050688
2020-01-11,1,18,Indiana,state,2020-03-06,2020-03-24,-55,2020-03-06,0.7546417631018126
2020-01-11,1,21,Kentucky,state,2020-03-06,2020-03-26,-55,2020-03-06,0.8234480936749601
2020-01-11,1,42,Pennsylvania,state,2020-03-06,2020-04-01,-55,2020-03-06,0.9218180587667296
2020-01-11,1,49,Utah,state,2020-03-06,,-45,2020-02-25,0.9494205687060194
2020-01-11,1,36,New York,state,2020-03-07,2020-03-22,-50,2020-03-01,0.909818594903288
2020-01-11,1,41,Oregon,state,2020-03-08,2020-03-23,-48,2020-02-28,0.8954903556373325
2020-01-11,1,12,Florida,state,2020-03-09,2020-04-03,-50,2020-03-01,0.8385170120259818
2020-01-11,1,17,Illinois,state,2020-03-09,2020-03-21,-13,2020-01-24,0.776734392655753
2020-01-11,1,34,New Jersey,state,2020-03-09,2020-03-21,-53,2020-03-04,1.0128089134511056
